filepath,x1,y1,x2,y2,x1,y1,x2,y2,class_name
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092024.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154421.jpg,0.5933333,0.16,0.6333333,0.16,0.6333333,0.17833333,0.5933333,0.17833333,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154421.jpg,0.53555554,0.42833334,0.5733333,0.42833334,0.5733333,0.45666668,0.53555554,0.45666668,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154421.jpg,0.64444447,0.29166666,0.7088889,0.29166666,0.7088889,0.34,0.64444447,0.34,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154421.jpg,0.42,0.34,0.48666668,0.34,0.48666668,0.385,0.42,0.385,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_163109.jpg,0.33875,0.33,0.74125,0.33,0.74125,0.41333333,0.33875,0.41333333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_163109.jpg,0.29,0.55833334,0.7925,0.55833334,0.7925,0.695,0.29,0.695,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092337.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_114926.JPG,0.29555556,0.29166666,0.6111111,0.29166666,0.6111111,0.48333332,0.29555556,0.48333332,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162547.jpg,0.00375,0.42666668,0.15875,0.42666668,0.15875,0.5,0.00375,0.5,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162547.jpg,0.415,0.45166665,0.73,0.45166665,0.73,0.65833336,0.415,0.65833336,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162547.jpg,0.16,0.45,0.41375,0.45,0.41375,0.585,0.16,0.585,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154514_1.jpg,0.74125,0.50333333,0.79375,0.50333333,0.79375,0.55833334,0.74125,0.55833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154514_1.jpg,0.855,0.23833333,0.88875,0.23833333,0.88875,0.27,0.855,0.27,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154514_1.jpg,0.58125,0.35166666,0.63875,0.35166666,0.63875,0.41333333,0.58125,0.41333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154514_1.jpg,0.57875,0.56,0.61125,0.56,0.61125,0.5966667,0.57875,0.5966667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.87,0.45166665,0.895,0.45166665,0.895,0.47833332,0.87,0.47833332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.47875,0.64166665,0.61625,0.64166665,0.61625,0.66833335,0.47875,0.66833335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.165,0.435,0.19,0.435,0.19,0.48,0.165,0.48,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.42,0.41,0.4675,0.41,0.4675,0.43333334,0.42,0.43333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.22125,0.445,0.245,0.445,0.245,0.47166666,0.22125,0.47166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.88125,0.5683333,0.92375,0.5683333,0.92375,0.6,0.88125,0.6,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.12375,0.63,0.20375,0.63,0.20375,0.6716667,0.12375,0.6716667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.15625,0.78,0.24875,0.78,0.24875,0.7966667,0.15625,0.7966667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.14875,0.505,0.1725,0.505,0.1725,0.5316667,0.14875,0.5316667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.66875,0.41833332,0.70625,0.41833332,0.70625,0.46333334,0.66875,0.46333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.87,0.49833333,0.8975,0.49833333,0.8975,0.5416667,0.87,0.5416667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.635,0.67833334,0.69875,0.67833334,0.69875,0.7316667,0.635,0.7316667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.07125,0.52166665,0.105,0.52166665,0.105,0.57,0.07125,0.57,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.09,0.47166666,0.1125,0.47166666,0.1125,0.51,0.09,0.51,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.73625,0.41333333,0.76,0.41333333,0.76,0.43333334,0.73625,0.43333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.80125,0.37333333,0.8225,0.37333333,0.8225,0.41166666,0.80125,0.41166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.145,0.68333334,0.205,0.68333334,0.205,0.7033333,0.145,0.7033333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.24125,0.8066667,0.2825,0.8066667,0.2825,0.82166666,0.24125,0.82166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.135,0.5416667,0.19875,0.5416667,0.19875,0.5733333,0.135,0.5733333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.66625,0.77666664,0.73,0.77666664,0.73,0.8016667,0.66625,0.8016667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160416.jpg,0.275,0.38166666,0.355,0.38166666,0.355,0.44833332,0.275,0.44833332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154126.jpg,0.0925,0.42,0.13375,0.42,0.13375,0.45166665,0.0925,0.45166665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154126.jpg,0.87375,0.56,0.925,0.56,0.925,0.62333333,0.87375,0.62333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154126.jpg,0.16875,0.34833333,0.24375,0.34833333,0.24375,0.40166667,0.16875,0.40166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154126.jpg,0.06375,0.45333335,0.0875,0.45333335,0.0875,0.495,0.06375,0.495,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154126.jpg,0.10875,0.495,0.155,0.495,0.155,0.545,0.10875,0.545,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154059_1.jpg,0.15875,0.4,0.2025,0.4,0.2025,0.425,0.15875,0.425,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154059_1.jpg,0.76875,0.415,0.80625,0.415,0.80625,0.44666666,0.76875,0.44666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154059_1.jpg,0.2225,0.32666665,0.2725,0.32666665,0.2725,0.35666665,0.2225,0.35666665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154059_1.jpg,0.155,0.35833332,0.18875,0.35833332,0.18875,0.37833333,0.155,0.37833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154059_1.jpg,0.13125,0.37333333,0.15,0.37333333,0.15,0.40666667,0.13125,0.40666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154448.jpg,0.84375,0.39333335,0.8625,0.39333335,0.8625,0.435,0.84375,0.435,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154448.jpg,0.62625,0.51166666,0.68,0.51166666,0.68,0.5733333,0.62625,0.5733333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154448.jpg,0.565,0.30666667,0.62125,0.30666667,0.62125,0.36833334,0.565,0.36833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154448.jpg,0.49375,0.44833332,0.5125,0.44833332,0.5125,0.48333332,0.49375,0.48333332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092053.jpg,0.18,0.34833333,0.47375,0.34833333,0.47375,0.73,0.18,0.73,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092053.jpg,0.5525,0.37166667,0.8475,0.37166667,0.8475,0.75,0.5525,0.75,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154048_1.jpg,0.56666666,0.27333334,0.61777776,0.27333334,0.61777776,0.30833334,0.56666666,0.30833334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154048_1.jpg,0.32222223,0.77,0.3511111,0.77,0.3511111,0.8283333,0.32222223,0.8283333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154048_1.jpg,0.43555555,0.855,0.48,0.855,0.48,0.89666665,0.43555555,0.89666665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154048_1.jpg,0.35555556,0.89,0.42222223,0.89,0.42222223,0.96666664,0.35555556,0.96666664,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162232.jpg,0.73875,0.59833336,0.7625,0.59833336,0.7625,0.6566667,0.73875,0.6566667,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162232.jpg,0.42125,0.15666667,0.465,0.15666667,0.465,0.185,0.42125,0.185,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162232.jpg,0.45,0.31833333,0.48125,0.31833333,0.48125,0.35,0.45,0.35,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162232.jpg,0.57,0.8883333,0.61,0.8883333,0.61,0.9316667,0.57,0.9316667,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162232.jpg,0.28875,0.5516667,0.3125,0.5516667,0.3125,0.5966667,0.28875,0.5966667,Taper
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115804.JPG,0.425,0.51166666,0.99375,0.51166666,0.99375,0.7183333,0.425,0.7183333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115804.JPG,0.05375,0.065,0.40125,0.065,0.40125,0.66,0.05375,0.66,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154519_1.jpg,0.58,0.28833333,0.635,0.28833333,0.635,0.35,0.58,0.35,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154519_1.jpg,0.87375,0.13833334,0.905,0.13833334,0.905,0.16666667,0.87375,0.16666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154519_1.jpg,0.74375,0.44166666,0.7975,0.44166666,0.7975,0.485,0.74375,0.485,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154519_1.jpg,0.5875,0.50333333,0.6125,0.50333333,0.6125,0.54,0.5875,0.54,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092321.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115753.JPG,0.43125,0.35833332,0.8625,0.35833332,0.8625,0.97,0.43125,0.97,Broken
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115753.JPG,0.0175,0.35166666,0.425,0.35166666,0.425,0.8,0.0175,0.8,Broken
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_115753.JPG,0.87375,0.42666668,0.9975,0.42666668,0.9975,0.6066667,0.87375,0.6066667,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092335.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120048.JPG,0.4725,0.39666668,0.5675,0.39666668,0.5675,0.715,0.4725,0.715,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120022.JPG,0.67125,0.13166666,0.86375,0.13166666,0.86375,0.64166665,0.67125,0.64166665,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154448_1.jpg,0.49375,0.45333335,0.51125,0.45333335,0.51125,0.47833332,0.49375,0.47833332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154448_1.jpg,0.565,0.31,0.6175,0.31,0.6175,0.36666667,0.565,0.36666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154448_1.jpg,0.84125,0.39666668,0.86,0.39666668,0.86,0.43666667,0.84125,0.43666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154448_1.jpg,0.62625,0.51666665,0.67125,0.51666665,0.67125,0.5683333,0.62625,0.5683333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154114.jpg,0.26875,0.25166667,0.31375,0.25166667,0.31375,0.285,0.26875,0.285,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154114.jpg,0.21375,0.29,0.24,0.29,0.24,0.31833333,0.21375,0.31833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154114.jpg,0.22625,0.355,0.255,0.355,0.255,0.38333333,0.22625,0.38333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154114.jpg,0.7675,0.41666666,0.8025,0.41666666,0.8025,0.44833332,0.7675,0.44833332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154114.jpg,0.19,0.32,0.2075,0.32,0.2075,0.35333332,0.19,0.35333332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154447.jpg,0.5575,0.29833335,0.60875,0.29833335,0.60875,0.35666665,0.5575,0.35666665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154447.jpg,0.61375,0.49666667,0.66125,0.49666667,0.66125,0.5516667,0.61375,0.5516667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154447.jpg,0.82875,0.385,0.85,0.385,0.85,0.43,0.82875,0.43,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154447.jpg,0.485,0.435,0.50375,0.435,0.50375,0.46666667,0.485,0.46666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092047.jpg,0.635,0.32166666,0.96,0.32166666,0.96,0.7216667,0.635,0.7216667,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092047.jpg,0.2025,0.38,0.5525,0.38,0.5525,0.805,0.2025,0.805,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162722.jpg,0.66888887,0.225,0.80444443,0.225,0.80444443,0.8066667,0.66888887,0.8066667,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_162722.jpg,0.115555555,0.25,0.35777777,0.25,0.35777777,0.875,0.115555555,0.875,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092327.jpg,0.525,0.39666668,0.75125,0.39666668,0.75125,0.6383333,0.525,0.6383333,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092327.jpg,0.22125,0.39833334,0.4675,0.39833334,0.4675,0.66333336,0.22125,0.66333336,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153910.jpg,0.44666666,0.6,0.5,0.6,0.5,0.65166664,0.44666666,0.65166664,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153910.jpg,0.41333333,0.015,0.44444445,0.015,0.44444445,0.043333333,0.41333333,0.043333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153910.jpg,0.5311111,0.041666668,0.5711111,0.041666668,0.5711111,0.086666666,0.5311111,0.086666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153910.jpg,0.47777778,0.0016666667,0.5133333,0.0016666667,0.5133333,0.02,0.47777778,0.02,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092134_1.jpg,0.1375,0.24,0.47375,0.24,0.47375,0.67333335,0.1375,0.67333335,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092134_1.jpg,0.55625,0.26666668,0.9,0.26666668,0.9,0.70166665,0.55625,0.70166665,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153955.jpg,0.33875,0.5516667,0.3625,0.5516667,0.3625,0.605,0.33875,0.605,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153955.jpg,0.45625,0.40166667,0.53375,0.40166667,0.53375,0.46,0.45625,0.46,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153955.jpg,0.3925,0.5883333,0.45375,0.5883333,0.45375,0.6333333,0.3925,0.6333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153955.jpg,0.37,0.50666666,0.4075,0.50666666,0.4075,0.5466667,0.37,0.5466667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160724.jpg,0.37875,0.775,0.7125,0.775,0.7125,0.86333334,0.37875,0.86333334,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160724.jpg,0.205,0.39166668,0.22125,0.39166668,0.22125,0.41333333,0.205,0.41333333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160724.jpg,0.065,0.48333332,0.085,0.48333332,0.085,0.55,0.065,0.55,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/Wheel_Hub/P_20190708_160724.jpg,0.05875,0.56,0.09375,0.56,0.09375,0.65166664,0.05875,0.65166664,Chipping
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154058.jpg,0.14875,0.40833333,0.18875,0.40833333,0.18875,0.43666667,0.14875,0.43666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154058.jpg,0.1425,0.37,0.18125,0.37,0.18125,0.39166668,0.1425,0.39166668,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154058.jpg,0.21,0.34166667,0.26125,0.34166667,0.26125,0.37,0.21,0.37,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154058.jpg,0.75875,0.42,0.8075,0.42,0.8075,0.45333335,0.75875,0.45333335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154058.jpg,0.11625,0.38666666,0.13875,0.38666666,0.13875,0.41666666,0.11625,0.41666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092132.jpg,0.58875,0.3,0.9325,0.3,0.9325,0.71166664,0.58875,0.71166664,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092132.jpg,0.165,0.255,0.49875,0.255,0.49875,0.69,0.165,0.69,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092038.jpg,0.10875,0.38166666,0.44375,0.38166666,0.44375,0.7,0.10875,0.7,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092038.jpg,0.525,0.37333333,0.84,0.37333333,0.84,0.64666665,0.525,0.64666665,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153956.jpg,0.3425,0.6,0.3725,0.6,0.3725,0.65166664,0.3425,0.65166664,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153956.jpg,0.46125,0.44833332,0.54375,0.44833332,0.54375,0.51,0.46125,0.51,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153956.jpg,0.40375,0.6433333,0.45875,0.6433333,0.45875,0.685,0.40375,0.685,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153956.jpg,0.3775,0.555,0.415,0.555,0.415,0.5933333,0.3775,0.5933333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120024.JPG,0.575,0.16666667,0.655,0.16666667,0.655,0.56166667,0.575,0.56166667,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057.jpg,0.15625,0.38666666,0.18625,0.38666666,0.18625,0.405,0.15625,0.405,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057.jpg,0.16125,0.415,0.195,0.415,0.195,0.44,0.16125,0.44,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057.jpg,0.7425,0.41666666,0.78125,0.41666666,0.78125,0.44,0.7425,0.44,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057.jpg,0.13,0.40166667,0.15125,0.40166667,0.15125,0.425,0.13,0.425,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154057.jpg,0.22125,0.36166668,0.26875,0.36166668,0.26875,0.38166666,0.22125,0.38166666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120252.JPG,0.48625,0.125,0.55375,0.125,0.55375,0.60333335,0.48625,0.60333335,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154313_1.jpg,0.60625,0.335,0.7,0.335,0.7,0.39166668,0.60625,0.39166668,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154138_1.jpg,0.33,0.22166666,0.36875,0.22166666,0.36875,0.245,0.33,0.245,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154138_1.jpg,0.25125,0.23166667,0.2725,0.23166667,0.2725,0.25666666,0.25125,0.25666666,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154138_1.jpg,0.27625,0.22666667,0.29875,0.22666667,0.29875,0.24333334,0.27625,0.24333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154138_1.jpg,0.26875,0.26833335,0.29375,0.26833335,0.29375,0.29333332,0.26875,0.29333332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154138_1.jpg,0.675,0.565,0.72375,0.565,0.72375,0.59833336,0.675,0.59833336,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153857.jpg,0.28375,0.25333333,0.30875,0.25333333,0.30875,0.26833335,0.28375,0.26833335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153857.jpg,0.26125,0.27666667,0.2875,0.27666667,0.2875,0.29666665,0.26125,0.29666665,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153857.jpg,0.665,0.62666667,0.72125,0.62666667,0.72125,0.6666667,0.665,0.6666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153857.jpg,0.25875,0.24833333,0.28125,0.24833333,0.28125,0.26666668,0.25875,0.26666668,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_153857.jpg,0.3375,0.25833333,0.38,0.25833333,0.38,0.285,0.3375,0.285,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154141.jpg,0.25875,0.215,0.28875,0.215,0.28875,0.24666667,0.25875,0.24666667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154141.jpg,0.2675,0.16833334,0.29375,0.16833334,0.29375,0.18333334,0.2675,0.18333334,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154141.jpg,0.32125,0.16333333,0.36375,0.16333333,0.36375,0.185,0.32125,0.185,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154141.jpg,0.245,0.16833334,0.26375,0.16833334,0.26375,0.20166667,0.245,0.20166667,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154141.jpg,0.6825,0.52,0.72,0.52,0.72,0.54833335,0.6825,0.54833335,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092029.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120228.JPG,0.4422222,0.46,0.5888889,0.46,0.5888889,0.5966667,0.4422222,0.5966667,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/NewWH/P_20190723_120228.JPG,0.31333333,0.45,0.4511111,0.45,0.4511111,0.48333332,0.31333333,0.48333332,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092409.jpg,,,,,,,,,
gs://satu-pama-ai-comex-and-tyre-vcm/comex/wheelhub2/IMG-20190213-WA0021.jpg,0.28,0.765,0.45777777,0.765,0.45777777,0.81166667,0.28,0.81166667,Crack
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092306.jpg,0.52125,0.32166666,0.77,0.32166666,0.77,0.64,0.52125,0.64,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WH2/P_20190727_092306.jpg,0.1775,0.28666666,0.44625,0.28666666,0.44625,0.62166667,0.1775,0.62166667,Worn
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154415.jpg,0.5325,0.54833335,0.54875,0.54833335,0.54875,0.5833333,0.5325,0.5833333,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154415.jpg,0.605,0.41,0.6575,0.41,0.6575,0.48333332,0.605,0.48333332,Dent
gs://satu-pama-ai-comex-and-tyre-vcm/comex/WHdent/P_20190729_154415.jpg,0.65875,0.64666665,0.705,0.64666665,0.705,0.705,0.65875,0.705,Dent
